"","year","block","plot","quad","species","rel_cov","func_grp"
"6330",2015,2,"F5",4,"Vac vit",0.0432,"Evergreen shrubs"
"6331",2015,2,"F5",5,"Bet nan",0.1429,"Deciduous shrubs"
"6332",2015,2,"F5",5,"Car big",0.0159,"Grass"
"6333",2015,2,"F5",5,"Eri vag",0.3492,"Sedge"
"6334",2015,2,"F5",5,"Led pal",0.381,"Evergreen shrubs"
"6335",2015,2,"F5",5,"litter",0.0952,"Litter"
"6336",2015,2,"F5",5,"Pol bis",0.0079,"Forb"
"6337",2015,2,"F5",5,"Vac vit",0.0079,"Evergreen shrubs"
"6338",2015,3,"CT",1,"bare",0.0078,"Bare ground"
"6339",2015,3,"CT",1,"Bet nan",0.0781,"Deciduous shrubs"
"6340",2015,3,"CT",1,"Car big",0.0469,"Grass"
"6341",2015,3,"CT",1,"Cas tet",0.0156,"Evergreen shrubs"
"6342",2015,3,"CT",1,"Emp nig",0.0156,"Evergreen shrubs"
"6343",2015,3,"CT",1,"Eri vag",0.25,"Sedge"
"6344",2015,3,"CT",1,"Led pal",0.0469,"Evergreen shrubs"
"6345",2015,3,"CT",1,"lichen",0.0469,"Lichen"
"6346",2015,3,"CT",1,"litter",0.0625,"Litter"
"6347",2015,3,"CT",1,"moss",0.3438,"Moss"
"6348",2015,3,"CT",1,"Pet fri",0.0156,"Forb"
"6349",2015,3,"CT",1,"Pol bis",0.0078,"Forb"
"6350",2015,3,"CT",1,"Sal pul",0.0312,"Deciduous shrubs"
"6351",2015,3,"CT",1,"Vac vit",0.0312,"Evergreen shrubs"
"6352",2015,3,"CT",2,"Bet nan",0.129,"Deciduous shrubs"
"6353",2015,3,"CT",2,"Car big",0.0108,"Grass"
"6354",2015,3,"CT",2,"Cas tet",0.043,"Evergreen shrubs"
"6355",2015,3,"CT",2,"Emp nig",0.0215,"Evergreen shrubs"
"6356",2015,3,"CT",2,"Eri vag",0.3441,"Sedge"
"6357",2015,3,"CT",2,"Led pal",0.043,"Evergreen shrubs"
"6358",2015,3,"CT",2,"lichen",0.0108,"Lichen"
"6359",2015,3,"CT",2,"litter",0.043,"Litter"
"6360",2015,3,"CT",2,"moss",0.172,"Moss"
"6361",2015,3,"CT",2,"Ped lap",0.0108,"Forb"
"6362",2015,3,"CT",2,"Pol bis",0.0215,"Forb"
"6363",2015,3,"CT",2,"Sal pul",0.0645,"Deciduous shrubs"
"6364",2015,3,"CT",2,"Vac uli",0.043,"Deciduous shrubs"
"6365",2015,3,"CT",2,"Vac vit",0.0215,"Evergreen shrubs"
"6366",2015,3,"CT",3,"bare",0.0661,"Bare ground"
"6367",2015,3,"CT",3,"Bet nan",0.1157,"Deciduous shrubs"
"6368",2015,3,"CT",3,"Car big",0.0331,"Grass"
"6369",2015,3,"CT",3,"Cas tet",0.0496,"Evergreen shrubs"
"6370",2015,3,"CT",3,"Emp nig",0.0083,"Evergreen shrubs"
"6371",2015,3,"CT",3,"Eri vag",0.281,"Sedge"
"6372",2015,3,"CT",3,"Led pal",0.0661,"Evergreen shrubs"
"6373",2015,3,"CT",3,"lichen",0.0331,"Lichen"
"6374",2015,3,"CT",3,"litter",0.0496,"Litter"
"6375",2015,3,"CT",3,"moss",0.1653,"Moss"
"6376",2015,3,"CT",3,"Ped lap",0.0083,"Forb"
"6377",2015,3,"CT",3,"Pet fri",0.0165,"Forb"
"6378",2015,3,"CT",3,"Pol bis",0.0083,"Forb"
"6379",2015,3,"CT",3,"Sal pul",0.0165,"Deciduous shrubs"
"6380",2015,3,"CT",3,"Vac uli",0.0331,"Deciduous shrubs"
"6381",2015,3,"CT",3,"Vac vit",0.0496,"Evergreen shrubs"
"6382",2015,3,"CT",4,"Bet nan",0.1197,"Deciduous shrubs"
"6383",2015,3,"CT",4,"Car big",0.1026,"Grass"
"6384",2015,3,"CT",4,"Cas tet",0.0513,"Evergreen shrubs"
"6385",2015,3,"CT",4,"Emp nig",0.0085,"Evergreen shrubs"
"6386",2015,3,"CT",4,"Eri vag",0.1026,"Sedge"
"6387",2015,3,"CT",4,"Led pal",0.0855,"Evergreen shrubs"
"6388",2015,3,"CT",4,"lichen",0.0171,"Lichen"
"6389",2015,3,"CT",4,"litter",0.0513,"Litter"
"6390",2015,3,"CT",4,"moss",0.3077,"Moss"
"6391",2015,3,"CT",4,"Pol bis",0.0085,"Forb"
"6392",2015,3,"CT",4,"Sal pul",0.0342,"Deciduous shrubs"
"6393",2015,3,"CT",4,"Vac uli",0.0085,"Deciduous shrubs"
"6394",2015,3,"CT",4,"Vac vit",0.1026,"Evergreen shrubs"
"6395",2015,3,"CT",5,"bare",0.0632,"Bare ground"
"6396",2015,3,"CT",5,"Bet nan",0.1053,"Deciduous shrubs"
"6397",2015,3,"CT",5,"Car big",0.0842,"Grass"
"6398",2015,3,"CT",5,"Cas tet",0.0105,"Evergreen shrubs"
"6399",2015,3,"CT",5,"Eri vag",0.3368,"Sedge"
"6400",2015,3,"CT",5,"Led pal",0.0421,"Evergreen shrubs"
"6401",2015,3,"CT",5,"lichen",0.1263,"Lichen"
"6402",2015,3,"CT",5,"litter",0.0421,"Litter"
"6403",2015,3,"CT",5,"moss",0.0211,"Moss"
"6404",2015,3,"CT",5,"Pet fri",0.0211,"Forb"
"6405",2015,3,"CT",5,"Pol bis",0.0105,"Forb"
"6406",2015,3,"CT",5,"Sal pul",0.0632,"Deciduous shrubs"
"6407",2015,3,"CT",5,"Vac uli",0.0105,"Deciduous shrubs"
"6408",2015,3,"CT",5,"Vac vit",0.0421,"Evergreen shrubs"
"6409",2015,3,"F10",1,"Bet nan",0.4417,"Deciduous shrubs"
"6410",2015,3,"F10",1,"Car big",0.0245,"Grass"
"6411",2015,3,"F10",1,"Cas tet",0.0061,"Evergreen shrubs"
"6412",2015,3,"F10",1,"Eri vag",0.0736,"Sedge"
"6413",2015,3,"F10",1,"Led pal",0.0982,"Evergreen shrubs"
"6414",2015,3,"F10",1,"litter",0.1227,"Litter"
"6415",2015,3,"F10",1,"Min sp.",0.0061,"Forb"
"6416",2015,3,"F10",1,"moss",0.0123,"Moss"
"6417",2015,3,"F10",1,"Pet fri",0.0736,"Forb"
"6418",2015,3,"F10",1,"Pol bis",0.0123,"Forb"
"6419",2015,3,"F10",1,"Sal pul",0.0123,"Deciduous shrubs"
"6420",2015,3,"F10",1,"Vac uli",0.0061,"Deciduous shrubs"
"6421",2015,3,"F10",1,"Vac vit",0.0613,"Evergreen shrubs"
"6422",2015,3,"F10",2,"Bet nan",0.3093,"Deciduous shrubs"
"6423",2015,3,"F10",2,"Cal lap",0.1443,"Grass"
"6424",2015,3,"F10",2,"Emp nig",0.0103,"Evergreen shrubs"
"6425",2015,3,"F10",2,"Eri vag",0.1237,"Sedge"
"6426",2015,3,"F10",2,"Led pal",0.1649,"Evergreen shrubs"
"6427",2015,3,"F10",2,"litter",0.0206,"Litter"
"6428",2015,3,"F10",2,"Pol bis",0.0206,"Forb"
"6429",2015,3,"F10",2,"Vac uli",0.0103,"Deciduous shrubs"
"6430",2015,3,"F10",2,"Vac vit",0.0103,"Evergreen shrubs"
"6431",2015,3,"F10",3,"Bet nan",0.2593,"Deciduous shrubs"
"6432",2015,3,"F10",3,"Cal lap",0.0741,"Grass"
"6433",2015,3,"F10",3,"Emp nig",0.0093,"Evergreen shrubs"
"6434",2015,3,"F10",3,"Eri vag",0.0926,"Sedge"
"6435",2015,3,"F10",3,"Led pal",0.0556,"Evergreen shrubs"
"6436",2015,3,"F10",3,"litter",0.2222,"Litter"
"6437",2015,3,"F10",3,"moss",0.0093,"Moss"
"6438",2015,3,"F10",3,"Pet fri",0.1481,"Forb"
"6439",2015,3,"F10",3,"Pol bis",0.0185,"Forb"
"6440",2015,3,"F10",3,"Vac uli",0.0185,"Deciduous shrubs"
"6441",2015,3,"F10",3,"Vac vit",0.037,"Evergreen shrubs"
"6442",2015,3,"F10",4,"Bet nan",0.2281,"Deciduous shrubs"
"6443",2015,3,"F10",4,"Cal lap",0.3333,"Grass"
"6444",2015,3,"F10",4,"Emp nig",0.0351,"Evergreen shrubs"
"6445",2015,3,"F10",4,"Eri vag",0.0702,"Sedge"
"6446",2015,3,"F10",4,"Led pal",0.0526,"Evergreen shrubs"
"6447",2015,3,"F10",4,"litter",0.1754,"Litter"
"6448",2015,3,"F10",4,"Pet fri",0.0702,"Forb"
"6449",2015,3,"F10",4,"Pol bis",0.0088,"Forb"
"6450",2015,3,"F10",4,"St. D",0.0175,"Standing dead"
"6451",2015,3,"F10",4,"Vac vit",0.0088,"Evergreen shrubs"
"6452",2015,3,"F10",5,"And pol",0.0061,"Evergreen shrubs"
"6453",2015,3,"F10",5,"Bet nan",0.4485,"Deciduous shrubs"
"6454",2015,3,"F10",5,"Cal lap",0.0485,"Grass"
"6455",2015,3,"F10",5,"Emp nig",0.0061,"Evergreen shrubs"
"6456",2015,3,"F10",5,"Eri vag",0.1576,"Sedge"
"6457",2015,3,"F10",5,"Led pal",0.0061,"Evergreen shrubs"
"6458",2015,3,"F10",5,"litter",0.1455,"Litter"
"6459",2015,3,"F10",5,"moss",0.0061,"Moss"
"6460",2015,3,"F10",5,"Pol bis",0.0121,"Forb"
"6461",2015,3,"F10",5,"Sal pul",0.0061,"Deciduous shrubs"
"6462",2015,3,"F10",5,"Vac uli",0.0606,"Deciduous shrubs"
"6463",2015,3,"F10",5,"Vac vit",0.097,"Evergreen shrubs"
"6464",2015,3,"F2",1,"Bet nan",0.2171,"Deciduous shrubs"
"6465",2015,3,"F2",1,"Cal lap",0.031,"Grass"
"6466",2015,3,"F2",1,"Car big",0.0078,"Grass"
"6467",2015,3,"F2",1,"Cas tet",0.0155,"Evergreen shrubs"
"6468",2015,3,"F2",1,"Emp nig",0.0078,"Evergreen shrubs"
"6469",2015,3,"F2",1,"Eri vag",0.2481,"Sedge"
"6470",2015,3,"F2",1,"Led pal",0.062,"Evergreen shrubs"
"6471",2015,3,"F2",1,"lichen",0.0155,"Lichen"
"6472",2015,3,"F2",1,"litter",0.062,"Litter"
"6473",2015,3,"F2",1,"moss",0.124,"Moss"
"6474",2015,3,"F2",1,"Ped lap",0.0078,"Forb"
"6475",2015,3,"F2",1,"Pol bis",0.031,"Forb"
"6476",2015,3,"F2",1,"Tof sp.",0.0078,"Forb"
"6477",2015,3,"F2",1,"Vac uli",0.0078,"Deciduous shrubs"
"6478",2015,3,"F2",1,"Vac vit",0.155,"Evergreen shrubs"
"6479",2015,3,"F2",2,"Bet nan",0.0992,"Deciduous shrubs"
"6480",2015,3,"F2",2,"Cal lap",0.0826,"Grass"
"6481",2015,3,"F2",2,"Car big",0.0331,"Grass"
"6482",2015,3,"F2",2,"Emp nig",0.0083,"Evergreen shrubs"
"6483",2015,3,"F2",2,"Eri vag",0.281,"Sedge"
"6484",2015,3,"F2",2,"Led pal",0.1322,"Evergreen shrubs"
"6485",2015,3,"F2",2,"lichen",0.0083,"Lichen"
"6486",2015,3,"F2",2,"litter",0.0992,"Litter"
"6487",2015,3,"F2",2,"moss",0.0083,"Moss"
"6488",2015,3,"F2",2,"Pol bis",0.0083,"Forb"
"6489",2015,3,"F2",2,"Rub cha",0.0992,"Forb"
"6490",2015,3,"F2",2,"Vac uli",0.0083,"Deciduous shrubs"
"6491",2015,3,"F2",2,"Vac vit",0.1322,"Evergreen shrubs"
"6492",2015,3,"F2",3,"Bet nan",0.1167,"Deciduous shrubs"
"6493",2015,3,"F2",3,"Cal lap",0.05,"Grass"
"6494",2015,3,"F2",3,"Car big",0.0083,"Grass"
"6495",2015,3,"F2",3,"Cas tet",0.0167,"Evergreen shrubs"
"6496",2015,3,"F2",3,"Emp nig",0.0167,"Evergreen shrubs"
"6497",2015,3,"F2",3,"Eri vag",0.1833,"Sedge"
"6498",2015,3,"F2",3,"Led pal",0.2,"Evergreen shrubs"
"6499",2015,3,"F2",3,"lichen",0.0167,"Lichen"
"6500",2015,3,"F2",3,"litter",0.05,"Litter"
"6501",2015,3,"F2",3,"moss",0.0667,"Moss"
"6502",2015,3,"F2",3,"Pol bis",0.0167,"Forb"
"6503",2015,3,"F2",3,"Rub cha",0.1167,"Forb"
"6504",2015,3,"F2",3,"Vac uli",0.0083,"Deciduous shrubs"
"6505",2015,3,"F2",3,"Vac vit",0.1333,"Evergreen shrubs"
"6506",2015,3,"F2",4,"bare",0.0656,"Bare ground"
"6507",2015,3,"F2",4,"Bet nan",0.1967,"Deciduous shrubs"
"6508",2015,3,"F2",4,"Cal lap",0.0656,"Grass"
"6509",2015,3,"F2",4,"Car big",0.1639,"Grass"
"6510",2015,3,"F2",4,"Cas tet",0.0082,"Evergreen shrubs"
"6511",2015,3,"F2",4,"Eri vag",0.0328,"Sedge"
"6512",2015,3,"F2",4,"Led pal",0.0984,"Evergreen shrubs"
"6513",2015,3,"F2",4,"lichen",0.0328,"Lichen"
"6514",2015,3,"F2",4,"litter",0.0984,"Litter"
"6515",2015,3,"F2",4,"moss",0.0164,"Moss"
"6516",2015,3,"F2",4,"Pol bis",0.0082,"Forb"
"6517",2015,3,"F2",4,"Sal pul",0.0328,"Deciduous shrubs"
"6518",2015,3,"F2",4,"Vac uli",0.0656,"Deciduous shrubs"
"6519",2015,3,"F2",4,"Vac vit",0.1148,"Evergreen shrubs"
"6520",2015,3,"F2",5,"And pol",0.0071,"Evergreen shrubs"
"6521",2015,3,"F2",5,"Arc alp",0.2429,"Deciduous shrubs"
"6522",2015,3,"F2",5,"Bet nan",0.0857,"Deciduous shrubs"
"6523",2015,3,"F2",5,"Cal lap",0.0143,"Grass"
"6524",2015,3,"F2",5,"Car big",0.1,"Grass"
"6525",2015,3,"F2",5,"Emp nig",0.0286,"Evergreen shrubs"
"6526",2015,3,"F2",5,"Led pal",0.1143,"Evergreen shrubs"
"6527",2015,3,"F2",5,"lichen",0.0429,"Lichen"
"6528",2015,3,"F2",5,"litter",0.0714,"Litter"
"6529",2015,3,"F2",5,"moss",0.0143,"Moss"
"6530",2015,3,"F2",5,"Pol bis",0.0143,"Forb"
"6531",2015,3,"F2",5,"Rub cha",0.0071,"Forb"
"6532",2015,3,"F2",5,"Sal pul",0.0286,"Deciduous shrubs"
"6533",2015,3,"F2",5,"Vac uli",0.0571,"Deciduous shrubs"
"6534",2015,3,"F2",5,"Vac vit",0.1714,"Evergreen shrubs"
"6535",2015,3,"F5",1,"Bet nan",0.1149,"Deciduous shrubs"
"6536",2015,3,"F5",1,"Cal lap",0.1149,"Grass"
"6537",2015,3,"F5",1,"Car big",0.0115,"Grass"
"6538",2015,3,"F5",1,"Cas tet",0.0115,"Evergreen shrubs"
"6539",2015,3,"F5",1,"Eri vag",0.1609,"Sedge"
"6540",2015,3,"F5",1,"Led pal",0.1379,"Evergreen shrubs"
"6541",2015,3,"F5",1,"lichen",0.0115,"Lichen"
"6542",2015,3,"F5",1,"litter",0.1379,"Litter"
"6543",2015,3,"F5",1,"Min sp.",0.0115,"Forb"
"6544",2015,3,"F5",1,"moss",0.0115,"Moss"
"6545",2015,3,"F5",1,"Pet fri",0.1379,"Forb"
"6546",2015,3,"F5",1,"Sal pul",0.1149,"Deciduous shrubs"
"6547",2015,3,"F5",1,"Vac vit",0.023,"Evergreen shrubs"
"6548",2015,3,"F5",2,"Bet nan",0.0462,"Deciduous shrubs"
"6549",2015,3,"F5",2,"Cal lap",0.0615,"Grass"
"6550",2015,3,"F5",2,"Car big",0.0077,"Grass"
"6551",2015,3,"F5",2,"Cas tet",0.0077,"Evergreen shrubs"
"6552",2015,3,"F5",2,"Emp nig",0.0077,"Evergreen shrubs"
"6553",2015,3,"F5",2,"Eri vag",0.2,"Sedge"
"6554",2015,3,"F5",2,"Led pal",0.1692,"Evergreen shrubs"
"6555",2015,3,"F5",2,"lichen",0.0077,"Lichen"
"6556",2015,3,"F5",2,"litter",0.1077,"Litter"
"6557",2015,3,"F5",2,"moss",0.0077,"Moss"
"6558",2015,3,"F5",2,"Pet fri",0.2615,"Forb"
"6559",2015,3,"F5",2,"Pol bis",0.0154,"Forb"
"6560",2015,3,"F5",2,"Sal pul",0.0077,"Deciduous shrubs"
"6561",2015,3,"F5",2,"Vac vit",0.0923,"Evergreen shrubs"
"6562",2015,3,"F5",3,"Bet nan",0.2783,"Deciduous shrubs"
"6563",2015,3,"F5",3,"Cal lap",0.0522,"Grass"
"6564",2015,3,"F5",3,"Car big",0.0174,"Grass"
"6565",2015,3,"F5",3,"Cas tet",0.0087,"Evergreen shrubs"
"6566",2015,3,"F5",3,"Eri vag",0.2609,"Sedge"
"6567",2015,3,"F5",3,"Led pal",0.2261,"Evergreen shrubs"
"6568",2015,3,"F5",3,"lichen",0.0174,"Lichen"
"6569",2015,3,"F5",3,"litter",0.0348,"Litter"
"6570",2015,3,"F5",3,"moss",0.0522,"Moss"
"6571",2015,3,"F5",3,"Pol bis",0.0087,"Forb"
"6572",2015,3,"F5",3,"Sal pul",0.0087,"Deciduous shrubs"
"6573",2015,3,"F5",3,"Vac vit",0.0348,"Evergreen shrubs"
"6574",2015,3,"F5",4,"And pol",0.0067,"Evergreen shrubs"
"6575",2015,3,"F5",4,"Bet nan",0.5906,"Deciduous shrubs"
"6576",2015,3,"F5",4,"Cal lap",0.0671,"Grass"
"6577",2015,3,"F5",4,"Car big",0.0067,"Grass"
"6578",2015,3,"F5",4,"Cas tet",0.0067,"Evergreen shrubs"
"6579",2015,3,"F5",4,"Emp nig",0.0067,"Evergreen shrubs"
"6580",2015,3,"F5",4,"Eri vag",0.0805,"Sedge"
"6581",2015,3,"F5",4,"Led pal",0.0805,"Evergreen shrubs"
"6582",2015,3,"F5",4,"litter",0.0268,"Litter"
"6583",2015,3,"F5",4,"Pet fri",0.094,"Forb"
"6584",2015,3,"F5",4,"Pol bis",0.0067,"Forb"
"6585",2015,3,"F5",4,"Sal pul",0.0134,"Deciduous shrubs"
"6586",2015,3,"F5",4,"Vac vit",0.0134,"Evergreen shrubs"
"6587",2015,3,"F5",5,"And pol",0.0068,"Evergreen shrubs"
"6588",2015,3,"F5",5,"Bet nan",0.2585,"Deciduous shrubs"
"6589",2015,3,"F5",5,"Cal lap",0.1633,"Grass"
"6590",2015,3,"F5",5,"Eri vag",0.2449,"Sedge"
"6591",2015,3,"F5",5,"Led pal",0.1361,"Evergreen shrubs"
"6592",2015,3,"F5",5,"lichen",0.0068,"Lichen"
"6593",2015,3,"F5",5,"litter",0.0816,"Litter"
"6594",2015,3,"F5",5,"moss",0.0068,"Moss"
"6595",2015,3,"F5",5,"Pet fri",0.0544,"Forb"
"6596",2015,3,"F5",5,"Pol bis",0.0068,"Forb"
"6597",2015,3,"F5",5,"Sal pul",0.0068,"Deciduous shrubs"
"6598",2015,3,"F5",5,"Vac vit",0.0272,"Evergreen shrubs"
"6599",2016,1,"CT",1,"Bet nan",0.1667,"Deciduous shrubs"
"6600",2016,1,"CT",1,"Car big",0.0347,"Grass"
"6601",2016,1,"CT",1,"Eri vag",0.1944,"Sedge"
"6602",2016,1,"CT",1,"Led pal",0.125,"Evergreen shrubs"
"6603",2016,1,"CT",1,"lichen",0.0556,"Lichen"
"6604",2016,1,"CT",1,"litter",0.0972,"Litter"
"6605",2016,1,"CT",1,"moss",0.1667,"Moss"
"6606",2016,1,"CT",1,"Pol bis",0.0139,"Forb"
"6607",2016,1,"CT",1,"Rub cha",0.0625,"Forb"
"6608",2016,1,"CT",1,"Vac uli",0.0139,"Deciduous shrubs"
"6609",2016,1,"CT",1,"Vac vit",0.0694,"Evergreen shrubs"
"6610",2016,1,"CT",2,"And pol",0.0083,"Evergreen shrubs"
"6611",2016,1,"CT",2,"Bet nan",0.2,"Deciduous shrubs"
"6612",2016,1,"CT",2,"Car big",0.1,"Grass"
"6613",2016,1,"CT",2,"Eri vag",0.1667,"Sedge"
"6614",2016,1,"CT",2,"Led pal",0.0333,"Evergreen shrubs"
"6615",2016,1,"CT",2,"lichen",0.1,"Lichen"
"6616",2016,1,"CT",2,"litter",0.0667,"Litter"
"6617",2016,1,"CT",2,"moss",0.3,"Moss"
"6618",2016,1,"CT",2,"Rub cha",0.0167,"Forb"
"6619",2016,1,"CT",2,"Vac vit",0.0083,"Evergreen shrubs"
"6620",2016,1,"CT",3,"Bet nan",0.129,"Deciduous shrubs"
"6621",2016,1,"CT",3,"Car big",0.0129,"Grass"
"6622",2016,1,"CT",3,"Emp nig",0.0258,"Evergreen shrubs"
"6623",2016,1,"CT",3,"Eri vag",0.2323,"Sedge"
"6624",2016,1,"CT",3,"Led pal",0.1419,"Evergreen shrubs"
"6625",2016,1,"CT",3,"lichen",0.0774,"Lichen"
"6626",2016,1,"CT",3,"litter",0.1677,"Litter"
"6627",2016,1,"CT",3,"moss",0.0645,"Moss"
"6628",2016,1,"CT",3,"Rub cha",0.0258,"Forb"
"6629",2016,1,"CT",3,"Vac vit",0.1032,"Evergreen shrubs"
"6630",2016,1,"CT",4,"Arc alp",0.0784,"Deciduous shrubs"
"6631",2016,1,"CT",4,"Bet nan",0.1176,"Deciduous shrubs"
"6632",2016,1,"CT",4,"Car big",0.0392,"Grass"
"6633",2016,1,"CT",4,"Emp nig",0.0196,"Evergreen shrubs"
"6634",2016,1,"CT",4,"Eri vag",0.3529,"Sedge"
"6635",2016,1,"CT",4,"frost boil",0.0294,"Bare ground"
"6636",2016,1,"CT",4,"Led pal",0.0392,"Evergreen shrubs"
"6637",2016,1,"CT",4,"lichen",0.0098,"Lichen"
"6638",2016,1,"CT",4,"litter",0.0784,"Litter"
"6639",2016,1,"CT",4,"moss",0.1569,"Moss"
"6640",2016,1,"CT",4,"Rub cha",0.0196,"Forb"
"6641",2016,1,"CT",4,"Sal pul",0.0196,"Deciduous shrubs"
"6642",2016,1,"CT",4,"Vac vit",0.0392,"Evergreen shrubs"
"6643",2016,1,"CT",5,"Arc alp",0.08,"Deciduous shrubs"
"6644",2016,1,"CT",5,"Bet nan",0.0667,"Deciduous shrubs"
"6645",2016,1,"CT",5,"Car big",0.0667,"Grass"
"6646",2016,1,"CT",5,"Cas tet",0.0267,"Evergreen shrubs"
"6647",2016,1,"CT",5,"Emp nig",0.0133,"Evergreen shrubs"
"6648",2016,1,"CT",5,"Eri vag",0.1733,"Sedge"
"6649",2016,1,"CT",5,"Led pal",0.16,"Evergreen shrubs"
"6650",2016,1,"CT",5,"lichen",0.04,"Lichen"
"6651",2016,1,"CT",5,"litter",0.1067,"Litter"
"6652",2016,1,"CT",5,"moss",0.0533,"Moss"
"6653",2016,1,"CT",5,"Ped lap",0.0067,"Forb"
"6654",2016,1,"CT",5,"Rub cha",0.0133,"Forb"
"6655",2016,1,"CT",5,"Sal pul",0.02,"Deciduous shrubs"
"6656",2016,1,"CT",5,"Vac vit",0.1733,"Evergreen shrubs"
"6657",2016,1,"CT",6,"Bet nan",0.1132,"Deciduous shrubs"
"6658",2016,1,"CT",6,"Car big",0.0755,"Grass"
"6659",2016,1,"CT",6,"Cas tet",0.0189,"Evergreen shrubs"
"6660",2016,1,"CT",6,"Emp nig",0.0094,"Evergreen shrubs"
"6661",2016,1,"CT",6,"Eri vag",0.3774,"Sedge"
"6662",2016,1,"CT",6,"Led pal",0.0755,"Evergreen shrubs"
"6663",2016,1,"CT",6,"lichen",0.1132,"Lichen"
"6664",2016,1,"CT",6,"litter",0.0377,"Litter"
"6665",2016,1,"CT",6,"moss",0.1132,"Moss"
"6666",2016,1,"CT",6,"Pol bis",0.0094,"Forb"
"6667",2016,1,"CT",6,"Rub cha",0.0189,"Forb"
"6668",2016,1,"CT",6,"Sal pul",0.0189,"Deciduous shrubs"
"6669",2016,1,"CT",6,"Vac vit",0.0189,"Evergreen shrubs"
"6670",2016,1,"CT",7,"Bet nan",0.1739,"Deciduous shrubs"
"6671",2016,1,"CT",7,"Car big",0.1304,"Grass"
"6672",2016,1,"CT",7,"Emp nig",0.0435,"Evergreen shrubs"
"6673",2016,1,"CT",7,"Eri vag",0.2174,"Sedge"
"6674",2016,1,"CT",7,"Led pal",0.0435,"Evergreen shrubs"
"6675",2016,1,"CT",7,"lichen",0.0435,"Lichen"
"6676",2016,1,"CT",7,"litter",0.087,"Litter"
"6677",2016,1,"CT",7,"moss",0.087,"Moss"
"6678",2016,1,"CT",7,"Rub cha",0.0435,"Forb"
"6679",2016,1,"CT",7,"Sal pul",0.087,"Deciduous shrubs"
"6680",2016,1,"CT",7,"Vac vit",0.0435,"Evergreen shrubs"
"6681",2016,1,"CT",8,"Bet nan",0.1761,"Deciduous shrubs"
"6682",2016,1,"CT",8,"Car big",0.0629,"Grass"
"6683",2016,1,"CT",8,"Emp nig",0.0377,"Evergreen shrubs"
"6684",2016,1,"CT",8,"Eri vag",0.2013,"Sedge"
"6685",2016,1,"CT",8,"frost boil",0.0126,"Bare ground"
"6686",2016,1,"CT",8,"Led pal",0.1384,"Evergreen shrubs"
"6687",2016,1,"CT",8,"lichen",0.0189,"Lichen"
"6688",2016,1,"CT",8,"litter",0.0629,"Litter"
"6689",2016,1,"CT",8,"moss",0.0377,"Moss"
"6690",2016,1,"CT",8,"Ped lap",0.0063,"Forb"
"6691",2016,1,"CT",8,"Pol bis",0.0126,"Forb"
"6692",2016,1,"CT",8,"Rub cha",0.0314,"Forb"
"6693",2016,1,"CT",8,"Sal pul",0.0503,"Deciduous shrubs"
"6694",2016,1,"CT",8,"Vac uli",0.0503,"Deciduous shrubs"
"6695",2016,1,"CT",8,"Vac vit",0.1006,"Evergreen shrubs"
"6696",2016,1,"F10",1,"Bet nan",0.2314,"Deciduous shrubs"
"6697",2016,1,"F10",1,"Cal can",0.1818,"Grass"
"6698",2016,1,"F10",1,"Car big",0.0165,"Grass"
"6699",2016,1,"F10",1,"Eri vag",0.0744,"Sedge"
"6700",2016,1,"F10",1,"Led pal",0.1488,"Evergreen shrubs"
"6701",2016,1,"F10",1,"litter",0.1322,"Litter"
"6702",2016,1,"F10",1,"Pol bis",0.0165,"Forb"
"6703",2016,1,"F10",1,"Rub cha",0.1983,"Forb"
"6704",2016,1,"F10",2,"Bet nan",0.0476,"Deciduous shrubs"
"6705",2016,1,"F10",2,"Cal can",0.0476,"Grass"
"6706",2016,1,"F10",2,"Car big",0.4762,"Grass"
"6707",2016,1,"F10",2,"Emp nig",0.0357,"Evergreen shrubs"
"6708",2016,1,"F10",2,"Eri vag",0.0238,"Sedge"
"6709",2016,1,"F10",2,"Led pal",0.0952,"Evergreen shrubs"
"6710",2016,1,"F10",2,"litter",0.1429,"Litter"
"6711",2016,1,"F10",2,"Pol bis",0.0238,"Forb"
"6712",2016,1,"F10",2,"Rub cha",0.0952,"Forb"
"6713",2016,1,"F10",2,"Vac vit",0.0119,"Evergreen shrubs"
"6714",2016,1,"F10",3,"Bet nan",0.1774,"Deciduous shrubs"
"6715",2016,1,"F10",3,"Cal can",0.0645,"Grass"
"6716",2016,1,"F10",3,"Car big",0.2903,"Grass"
"6717",2016,1,"F10",3,"Eri vag",0.0726,"Sedge"
"6718",2016,1,"F10",3,"Led pal",0.1613,"Evergreen shrubs"
"6719",2016,1,"F10",3,"litter",0.0565,"Litter"
"6720",2016,1,"F10",3,"moss",0.0161,"Moss"
"6721",2016,1,"F10",3,"Rub cha",0.1452,"Forb"
"6722",2016,1,"F10",3,"Vac vit",0.0161,"Evergreen shrubs"
"6723",2016,1,"F10",4,"Bet nan",0.2778,"Deciduous shrubs"
"6724",2016,1,"F10",4,"Car big",0.0278,"Grass"
"6725",2016,1,"F10",4,"Eri vag",0.1667,"Sedge"
"6726",2016,1,"F10",4,"Led pal",0.3333,"Evergreen shrubs"
"6727",2016,1,"F10",4,"litter",0.0139,"Litter"
"6728",2016,1,"F10",4,"Pol bis",0.0139,"Forb"
"6729",2016,1,"F10",4,"Rub cha",0.1667,"Forb"
