"","year","block","plot","quad","species","rel.cov","lat.name"
"5248",2014,2,"CT",6,"Vac vit",0.1224,"Vaccinium vitis-idaea"
"5249",2014,2,"CT",7,"bare",0.0213,"Bare soil"
"5250",2014,2,"CT",7,"Bet nan",0.0532,"Betula nana"
"5251",2014,2,"CT",7,"Car big",0.1702,"Carex Bigelowii"
"5252",2014,2,"CT",7,"Emp nig",0.0426,"Empetrum nigrum"
"5253",2014,2,"CT",7,"Eri vag",0.1277,"Eriophorum vaginatum"
"5254",2014,2,"CT",7,"Led pal",0.2447,"Ledum palustre"
"5255",2014,2,"CT",7,"lichen",0.0957,"Mixed Lichens"
"5256",2014,2,"CT",7,"moss",0.0638,"Mixed moss"
"5257",2014,2,"CT",7,"Pol bis",0.0106,"Polygonum bistorta"
"5258",2014,2,"CT",7,"Sal pul",0.0319,"Salix pulchra"
"5259",2014,2,"CT",7,"Vac uli",0.0319,"Vaccinium uliginosum"
"5260",2014,2,"CT",7,"Vac vit",0.1064,"Vaccinium vitis-idaea"
"5261",2014,2,"CT",8,"bare",0.005,"Bare soil"
"5262",2014,2,"CT",8,"Bet nan",0.1891,"Betula nana"
"5263",2014,2,"CT",8,"Car big",0.0498,"Carex Bigelowii"
"5264",2014,2,"CT",8,"Eri vag",0.2687,"Eriophorum vaginatum"
"5265",2014,2,"CT",8,"Led pal",0.199,"Ledum palustre"
"5266",2014,2,"CT",8,"lichen",0.0398,"Mixed Lichens"
"5267",2014,2,"CT",8,"litter",0.0199,"Mixed dead litter"
"5268",2014,2,"CT",8,"moss",0.0398,"Mixed moss"
"5269",2014,2,"CT",8,"Pol bis",0.01,"Polygonum bistorta"
"5270",2014,2,"CT",8,"Sal pul",0.0995,"Salix pulchra"
"5271",2014,2,"CT",8,"Vac vit",0.0796,"Vaccinium vitis-idaea"
"5272",2014,2,"F10",1,"Bet nan",0.1373,"Betula nana"
"5273",2014,2,"F10",1,"Car big",0.1176,"Carex Bigelowii"
"5274",2014,2,"F10",1,"Eri vag",0.098,"Eriophorum vaginatum"
"5275",2014,2,"F10",1,"Led pal",0.098,"Ledum palustre"
"5276",2014,2,"F10",1,"litter",0.1373,"Mixed dead litter"
"5277",2014,2,"F10",1,"Rub cha",0.2745,"Rubus chamaemorus"
"5278",2014,2,"F10",1,"Vac uli",0.0588,"Vaccinium uliginosum"
"5279",2014,2,"F10",1,"Vac vit",0.0588,"Vaccinium vitis-idaea"
"5280",2014,2,"F10",2,"Bet nan",0.2886,"Betula nana"
"5281",2014,2,"F10",2,"Car big",0.005,"Carex Bigelowii"
"5282",2014,2,"F10",2,"Eri vag",0.0896,"Eriophorum vaginatum"
"5283",2014,2,"F10",2,"Led pal",0.0995,"Ledum palustre"
"5284",2014,2,"F10",2,"litter",0.2886,"Mixed dead litter"
"5285",2014,2,"F10",2,"moss",0.0398,"Mixed moss"
"5286",2014,2,"F10",2,"Pol bis",0.01,"Polygonum bistorta"
"5287",2014,2,"F10",2,"Rub cha",0.1095,"Rubus chamaemorus"
"5288",2014,2,"F10",2,"Vac uli",0.0299,"Vaccinium uliginosum"
"5289",2014,2,"F10",2,"Vac vit",0.0398,"Vaccinium vitis-idaea"
"5290",2014,2,"F10",3,"Bet nan",0.2029,"Betula nana"
"5291",2014,2,"F10",3,"Car big",0.058,"Carex Bigelowii"
"5292",2014,2,"F10",3,"Eri vag",0.058,"Eriophorum vaginatum"
"5293",2014,2,"F10",3,"Led pal",0.2899,"Ledum palustre"
"5294",2014,2,"F10",3,"litter",0.2029,"Mixed dead litter"
"5295",2014,2,"F10",3,"Rub cha",0.1594,"Rubus chamaemorus"
"5296",2014,2,"F10",3,"Vac vit",0.029,"Vaccinium vitis-idaea"
"5297",2014,2,"F10",4,"Bet nan",0.0345,"Betula nana"
"5298",2014,2,"F10",4,"Car big",0.0345,"Carex Bigelowii"
"5299",2014,2,"F10",4,"Eri vag",0.2931,"Eriophorum vaginatum"
"5300",2014,2,"F10",4,"Led pal",0.3621,"Ledum palustre"
"5301",2014,2,"F10",4,"litter",0.0345,"Mixed dead litter"
"5302",2014,2,"F10",4,"moss",0.0172,"Mixed moss"
"5303",2014,2,"F10",4,"Rub cha",0.1897,"Rubus chamaemorus"
"5304",2014,2,"F10",4,"Sal pul",0.0172,"Salix pulchra"
"5305",2014,2,"F10",4,"Vac vit",0.0172,"Vaccinium vitis-idaea"
"5306",2014,2,"F10",5,"Bet nan",0.0732,"Betula nana"
"5307",2014,2,"F10",5,"Car big",0.2195,"Carex Bigelowii"
"5308",2014,2,"F10",5,"Eri vag",0.0732,"Eriophorum vaginatum"
"5309",2014,2,"F10",5,"Led pal",0.1463,"Ledum palustre"
"5310",2014,2,"F10",5,"litter",0.0732,"Mixed dead litter"
"5311",2014,2,"F10",5,"Rub cha",0.3902,"Rubus chamaemorus"
"5312",2014,2,"F10",5,"Vac vit",0.0244,"Vaccinium vitis-idaea"
"5313",2014,2,"F10",6,"Bet nan",0.1124,"Betula nana"
"5314",2014,2,"F10",6,"Car big",0.1124,"Carex Bigelowii"
"5315",2014,2,"F10",6,"Eri vag",0.2472,"Eriophorum vaginatum"
"5316",2014,2,"F10",6,"Led pal",0.0899,"Ledum palustre"
"5317",2014,2,"F10",6,"litter",0.1124,"Mixed dead litter"
"5318",2014,2,"F10",6,"Pol bis",0.0112,"Polygonum bistorta"
"5319",2014,2,"F10",6,"Rub cha",0.2921,"Rubus chamaemorus"
"5320",2014,2,"F10",6,"Vac vit",0.0225,"Vaccinium vitis-idaea"
"5321",2014,2,"F10",7,"Bet nan",0.1143,"Betula nana"
"5322",2014,2,"F10",7,"Car big",0.1143,"Carex Bigelowii"
"5323",2014,2,"F10",7,"Eri vag",0.0571,"Eriophorum vaginatum"
"5324",2014,2,"F10",7,"Led pal",0.0857,"Ledum palustre"
"5325",2014,2,"F10",7,"litter",0.1143,"Mixed dead litter"
"5326",2014,2,"F10",7,"Rub cha",0.4857,"Rubus chamaemorus"
"5327",2014,2,"F10",7,"Vac vit",0.0286,"Vaccinium vitis-idaea"
"5328",2014,2,"F10",8,"Bet nan",0.1558,"Betula nana"
"5329",2014,2,"F10",8,"Car big",0.1299,"Carex Bigelowii"
"5330",2014,2,"F10",8,"Eri vag",0.0519,"Eriophorum vaginatum"
"5331",2014,2,"F10",8,"Led pal",0.0779,"Ledum palustre"
"5332",2014,2,"F10",8,"litter",0.1558,"Mixed dead litter"
"5333",2014,2,"F10",8,"Rub cha",0.4156,"Rubus chamaemorus"
"5334",2014,2,"F10",8,"Vac vit",0.013,"Vaccinium vitis-idaea"
"5335",2014,2,"F2",1,"bare",0.0062,"Bare soil"
"5336",2014,2,"F2",1,"Bet nan",0.1118,"Betula nana"
"5337",2014,2,"F2",1,"Car big",0.0621,"Carex Bigelowii"
"5338",2014,2,"F2",1,"Cas tet",0.0062,"Cassiope tetragona"
"5339",2014,2,"F2",1,"Emp nig",0.0621,"Empetrum nigrum"
"5340",2014,2,"F2",1,"Eri vag",0.2236,"Eriophorum vaginatum"
"5341",2014,2,"F2",1,"Led pal",0.3354,"Ledum palustre"
"5342",2014,2,"F2",1,"lichen",0.0062,"Mixed Lichens"
"5343",2014,2,"F2",1,"litter",0.0062,"Mixed dead litter"
"5344",2014,2,"F2",1,"moss",0.0124,"Mixed moss"
"5345",2014,2,"F2",1,"Ped lap",0.0062,"Pedicularis lapponica"
"5346",2014,2,"F2",1,"Pol bis",0.0497,"Polygonum bistorta"
"5347",2014,2,"F2",1,"Rub cha",0.0745,"Rubus chamaemorus"
"5348",2014,2,"F2",1,"Sal pul",0.0248,"Salix pulchra"
"5349",2014,2,"F2",1,"Vac uli",0.0124,"Vaccinium uliginosum"
"5350",2014,2,"F2",2,"Bet nan",0.216,"Betula nana"
"5351",2014,2,"F2",2,"Car big",0.0094,"Carex Bigelowii"
"5352",2014,2,"F2",2,"Emp nig",0.0282,"Empetrum nigrum"
"5353",2014,2,"F2",2,"Eri vag",0.2066,"Eriophorum vaginatum"
"5354",2014,2,"F2",2,"Led pal",0.2254,"Ledum palustre"
"5355",2014,2,"F2",2,"lichen",0.0094,"Mixed Lichens"
"5356",2014,2,"F2",2,"litter",0.0094,"Mixed dead litter"
"5357",2014,2,"F2",2,"moss",0.0282,"Mixed moss"
"5358",2014,2,"F2",2,"Ped lap",0.0047,"Pedicularis lapponica"
"5359",2014,2,"F2",2,"Pol bis",0.0188,"Polygonum bistorta"
"5360",2014,2,"F2",2,"Rub cha",0.0845,"Rubus chamaemorus"
"5361",2014,2,"F2",2,"Sal pul",0.0188,"Salix pulchra"
"5362",2014,2,"F2",2,"Vac uli",0.1408,"Vaccinium uliginosum"
"5363",2014,2,"F2",3,"bare",0.0216,"Bare soil"
"5364",2014,2,"F2",3,"Bet nan",0.1297,"Betula nana"
"5365",2014,2,"F2",3,"Car big",0.0865,"Carex Bigelowii"
"5366",2014,2,"F2",3,"Emp nig",0.0432,"Empetrum nigrum"
"5367",2014,2,"F2",3,"Eri vag",0.2054,"Eriophorum vaginatum"
"5368",2014,2,"F2",3,"Led pal",0.2486,"Ledum palustre"
"5369",2014,2,"F2",3,"lichen",0.0108,"Mixed Lichens"
"5370",2014,2,"F2",3,"litter",0.0108,"Mixed dead litter"
"5371",2014,2,"F2",3,"moss",0.0541,"Mixed moss"
"5372",2014,2,"F2",3,"Ped lap",0.0054,"Pedicularis lapponica"
"5373",2014,2,"F2",3,"Rub cha",0.0432,"Rubus chamaemorus"
"5374",2014,2,"F2",3,"Sal pul",0.0108,"Salix pulchra"
"5375",2014,2,"F2",3,"Vac uli",0.1297,"Vaccinium uliginosum"
"5376",2014,2,"F2",4,"Bet nan",0.0891,"Betula nana"
"5377",2014,2,"F2",4,"Car big",0.0396,"Carex Bigelowii"
"5378",2014,2,"F2",4,"Emp nig",0.0198,"Empetrum nigrum"
"5379",2014,2,"F2",4,"Eri vag",0.1485,"Eriophorum vaginatum"
"5380",2014,2,"F2",4,"Led pal",0.2277,"Ledum palustre"
"5381",2014,2,"F2",4,"lichen",0.0297,"Mixed Lichens"
"5382",2014,2,"F2",4,"litter",0.0099,"Mixed dead litter"
"5383",2014,2,"F2",4,"moss",0.0792,"Mixed moss"
"5384",2014,2,"F2",4,"Ped lap",0.0198,"Pedicularis lapponica"
"5385",2014,2,"F2",4,"Pol bis",0.0198,"Polygonum bistorta"
"5386",2014,2,"F2",4,"Rub cha",0.0891,"Rubus chamaemorus"
"5387",2014,2,"F2",4,"Sal pul",0.0396,"Salix pulchra"
"5388",2014,2,"F2",4,"Vac uli",0.1881,"Vaccinium uliginosum"
"5389",2014,2,"F2",5,"Arc alp",0.0202,"Arctostaphylos alpina"
"5390",2014,2,"F2",5,"Bet nan",0.1313,"Betula nana"
"5391",2014,2,"F2",5,"Car big",0.0101,"Carex Bigelowii"
"5392",2014,2,"F2",5,"Emp nig",0.0606,"Empetrum nigrum"
"5393",2014,2,"F2",5,"Eri vag",0.1616,"Eriophorum vaginatum"
"5394",2014,2,"F2",5,"Led pal",0.1515,"Ledum palustre"
"5395",2014,2,"F2",5,"lichen",0.0202,"Mixed Lichens"
"5396",2014,2,"F2",5,"moss",0.0505,"Mixed moss"
"5397",2014,2,"F2",5,"Ped lap",0.0202,"Pedicularis lapponica"
"5398",2014,2,"F2",5,"Pol bis",0.0202,"Polygonum bistorta"
"5399",2014,2,"F2",5,"Rub cha",0.1414,"Rubus chamaemorus"
"5400",2014,2,"F2",5,"Sal pul",0.0303,"Salix pulchra"
"5401",2014,2,"F2",5,"Vac uli",0.1818,"Vaccinium uliginosum"
"5402",2014,2,"F2",6,"Arc alp",0.0095,"Arctostaphylos alpina"
"5403",2014,2,"F2",6,"Bet nan",0.1143,"Betula nana"
"5404",2014,2,"F2",6,"Emp nig",0.0381,"Empetrum nigrum"
"5405",2014,2,"F2",6,"Eri vag",0.3048,"Eriophorum vaginatum"
"5406",2014,2,"F2",6,"Led pal",0.2095,"Ledum palustre"
"5407",2014,2,"F2",6,"litter",0.019,"Mixed dead litter"
"5408",2014,2,"F2",6,"moss",0.0286,"Mixed moss"
"5409",2014,2,"F2",6,"Ped lap",0.0095,"Pedicularis lapponica"
"5410",2014,2,"F2",6,"Pol bis",0.0095,"Polygonum bistorta"
"5411",2014,2,"F2",6,"Rub cha",0.0667,"Rubus chamaemorus"
"5412",2014,2,"F2",6,"Sal pul",0.0476,"Salix pulchra"
"5413",2014,2,"F2",6,"Vac uli",0.1429,"Vaccinium uliginosum"
"5414",2014,2,"F2",7,"Arc alp",0.0217,"Arctostaphylos alpina"
"5415",2014,2,"F2",7,"Bet nan",0.1304,"Betula nana"
"5416",2014,2,"F2",7,"Car big",0.0326,"Carex Bigelowii"
"5417",2014,2,"F2",7,"Emp nig",0.0326,"Empetrum nigrum"
"5418",2014,2,"F2",7,"Eri vag",0.3043,"Eriophorum vaginatum"
"5419",2014,2,"F2",7,"Led pal",0.1739,"Ledum palustre"
"5420",2014,2,"F2",7,"lichen",0.0109,"Mixed Lichens"
"5421",2014,2,"F2",7,"litter",0.0109,"Mixed dead litter"
"5422",2014,2,"F2",7,"moss",0.0217,"Mixed moss"
"5423",2014,2,"F2",7,"Pol bis",0.0217,"Polygonum bistorta"
"5424",2014,2,"F2",7,"Rub cha",0.0543,"Rubus chamaemorus"
"5425",2014,2,"F2",7,"Sal pul",0.0326,"Salix pulchra"
"5426",2014,2,"F2",7,"Vac uli",0.1522,"Vaccinium uliginosum"
"5427",2014,2,"F2",8,"Arc alp",0.06,"Arctostaphylos alpina"
"5428",2014,2,"F2",8,"Bet nan",0.34,"Betula nana"
"5429",2014,2,"F2",8,"Car big",0.04,"Carex Bigelowii"
"5430",2014,2,"F2",8,"Emp nig",0.02,"Empetrum nigrum"
"5431",2014,2,"F2",8,"Eri vag",0.16,"Eriophorum vaginatum"
"5432",2014,2,"F2",8,"Led pal",0.15,"Ledum palustre"
"5433",2014,2,"F2",8,"lichen",0.02,"Mixed Lichens"
"5434",2014,2,"F2",8,"moss",0.02,"Mixed moss"
"5435",2014,2,"F2",8,"Ped lap",0.01,"Pedicularis lapponica"
"5436",2014,2,"F2",8,"Pol bis",0.01,"Polygonum bistorta"
"5437",2014,2,"F2",8,"Rub cha",0.03,"Rubus chamaemorus"
"5438",2014,2,"F2",8,"Sal pul",0.01,"Salix pulchra"
"5439",2014,2,"F2",8,"Vac uli",0.13,"Vaccinium uliginosum"
"5440",2014,2,"F5",1,"Bet nan",0.2245,"Betula nana"
"5441",2014,2,"F5",1,"Car big",0.1939,"Carex Bigelowii"
"5442",2014,2,"F5",1,"Eri vag",0.1429,"Eriophorum vaginatum"
"5443",2014,2,"F5",1,"Led pal",0.3061,"Ledum palustre"
"5444",2014,2,"F5",1,"lichen",0.0051,"Mixed Lichens"
"5445",2014,2,"F5",1,"litter",0.0204,"Mixed dead litter"
"5446",2014,2,"F5",1,"moss",0.0051,"Mixed moss"
"5447",2014,2,"F5",1,"Pol bis",0.0102,"Polygonum bistorta"
"5448",2014,2,"F5",1,"Vac vit",0.0918,"Vaccinium vitis-idaea"
"5449",2014,2,"F5",2,"Bet nan",0.2959,"Betula nana"
"5450",2014,2,"F5",2,"Car big",0.1224,"Carex Bigelowii"
"5451",2014,2,"F5",2,"Eri vag",0.1224,"Eriophorum vaginatum"
"5452",2014,2,"F5",2,"Led pal",0.3163,"Ledum palustre"
"5453",2014,2,"F5",2,"lichen",0.0051,"Mixed Lichens"
"5454",2014,2,"F5",2,"litter",0.0102,"Mixed dead litter"
"5455",2014,2,"F5",2,"moss",0.0051,"Mixed moss"
"5456",2014,2,"F5",2,"Pol bis",0.0102,"Polygonum bistorta"
"5457",2014,2,"F5",2,"Sal pul",0.0306,"Salix pulchra"
"5458",2014,2,"F5",2,"Vac vit",0.0816,"Vaccinium vitis-idaea"
"5459",2014,2,"F5",3,"Bet nan",0.2,"Betula nana"
"5460",2014,2,"F5",3,"Car big",0.11,"Carex Bigelowii"
"5461",2014,2,"F5",3,"Emp nig",0.01,"Empetrum nigrum"
"5462",2014,2,"F5",3,"Eri vag",0.04,"Eriophorum vaginatum"
"5463",2014,2,"F5",3,"Led pal",0.28,"Ledum palustre"
"5464",2014,2,"F5",3,"litter",0.01,"Mixed dead litter"
"5465",2014,2,"F5",3,"Pol bis",0.01,"Polygonum bistorta"
"5466",2014,2,"F5",3,"Sal pul",0.19,"Salix pulchra"
"5467",2014,2,"F5",3,"Vac vit",0.15,"Vaccinium vitis-idaea"
"5468",2014,2,"F5",4,"Arc alp",0.0102,"Arctostaphylos alpina"
"5469",2014,2,"F5",4,"Bet nan",0.1939,"Betula nana"
"5470",2014,2,"F5",4,"Car big",0.1224,"Carex Bigelowii"
"5471",2014,2,"F5",4,"Eri vag",0.1327,"Eriophorum vaginatum"
"5472",2014,2,"F5",4,"Led pal",0.3673,"Ledum palustre"
"5473",2014,2,"F5",4,"litter",0.0306,"Mixed dead litter"
"5474",2014,2,"F5",4,"moss",0.0051,"Mixed moss"
"5475",2014,2,"F5",4,"Pol bis",0.0051,"Polygonum bistorta"
"5476",2014,2,"F5",4,"Sal pul",0.0408,"Salix pulchra"
"5477",2014,2,"F5",4,"Vac vit",0.0918,"Vaccinium vitis-idaea"
"5478",2014,2,"F5",5,"Bet nan",0.2932,"Betula nana"
"5479",2014,2,"F5",5,"Car big",0.0838,"Carex Bigelowii"
"5480",2014,2,"F5",5,"Eri vag",0.1257,"Eriophorum vaginatum"
"5481",2014,2,"F5",5,"Led pal",0.2618,"Ledum palustre"
"5482",2014,2,"F5",5,"lichen",0.0052,"Mixed Lichens"
"5483",2014,2,"F5",5,"litter",0.0314,"Mixed dead litter"
"5484",2014,2,"F5",5,"Sal pul",0.1047,"Salix pulchra"
"5485",2014,2,"F5",5,"Vac vit",0.0942,"Vaccinium vitis-idaea"
"5486",2014,2,"F5",6,"Arc alp",0.0321,"Arctostaphylos alpina"
"5487",2014,2,"F5",6,"Bet nan",0.3102,"Betula nana"
"5488",2014,2,"F5",6,"Car big",0.0535,"Carex Bigelowii"
"5489",2014,2,"F5",6,"Emp nig",0.0053,"Empetrum nigrum"
"5490",2014,2,"F5",6,"Eri vag",0.2246,"Eriophorum vaginatum"
"5491",2014,2,"F5",6,"Led pal",0.1925,"Ledum palustre"
"5492",2014,2,"F5",6,"litter",0.0749,"Mixed dead litter"
"5493",2014,2,"F5",6,"Ped lap",0.0053,"Pedicularis lapponica"
"5494",2014,2,"F5",6,"Pol bis",0.0053,"Polygonum bistorta"
"5495",2014,2,"F5",6,"Sal pul",0.0321,"Salix pulchra"
"5496",2014,2,"F5",6,"Vac vit",0.0642,"Vaccinium vitis-idaea"
"5497",2014,2,"F5",7,"Arc alp",0.0201,"Arctostaphylos alpina"
"5498",2014,2,"F5",7,"Bet nan",0.201,"Betula nana"
"5499",2014,2,"F5",7,"Car big",0.0804,"Carex Bigelowii"
"5500",2014,2,"F5",7,"Emp nig",0.0101,"Empetrum nigrum"
"5501",2014,2,"F5",7,"Eri vag",0.0503,"Eriophorum vaginatum"
"5502",2014,2,"F5",7,"Led pal",0.2814,"Ledum palustre"
"5503",2014,2,"F5",7,"lichen",0.0101,"Mixed Lichens"
"5504",2014,2,"F5",7,"litter",0.1005,"Mixed dead litter"
"5505",2014,2,"F5",7,"Ped lap",0.0101,"Pedicularis lapponica"
"5506",2014,2,"F5",7,"Pol bis",0.005,"Polygonum bistorta"
"5507",2014,2,"F5",7,"Sal pul",0.0503,"Salix pulchra"
"5508",2014,2,"F5",7,"Vac vit",0.1809,"Vaccinium vitis-idaea"
"5509",2014,2,"F5",8,"Arc alp",0.0207,"Arctostaphylos alpina"
"5510",2014,2,"F5",8,"Bet nan",0.342,"Betula nana"
"5511",2014,2,"F5",8,"Car big",0.0933,"Carex Bigelowii"
"5512",2014,2,"F5",8,"Eri vag",0.0725,"Eriophorum vaginatum"
"5513",2014,2,"F5",8,"Led pal",0.342,"Ledum palustre"
"5514",2014,2,"F5",8,"litter",0.0052,"Mixed dead litter"
"5515",2014,2,"F5",8,"moss",0.0052,"Mixed moss"
"5516",2014,2,"F5",8,"Pol bis",0.0052,"Polygonum bistorta"
"5517",2014,2,"F5",8,"Sal pul",0.0725,"Salix pulchra"
"5518",2014,2,"F5",8,"Vac vit",0.0415,"Vaccinium vitis-idaea"
"5519",2014,3,"CT",1,"Bet nan",0.0825,"Betula nana"
"5520",2014,3,"CT",1,"Car big",0.0619,"Carex Bigelowii"
"5521",2014,3,"CT",1,"Cas tet",0.1649,"Cassiope tetragona"
"5522",2014,3,"CT",1,"Emp nig",0.0309,"Empetrum nigrum"
"5523",2014,3,"CT",1,"Eri vag",0.2371,"Eriophorum vaginatum"
"5524",2014,3,"CT",1,"Led pal",0.0825,"Ledum palustre"
"5525",2014,3,"CT",1,"lichen",0.0412,"Mixed Lichens"
"5526",2014,3,"CT",1,"litter",0.0206,"Mixed dead litter"
"5527",2014,3,"CT",1,"moss",0.0412,"Mixed moss"
"5528",2014,3,"CT",1,"Pol bis",0.0103,"Polygonum bistorta"
"5529",2014,3,"CT",1,"Sal pul",0.0619,"Salix pulchra"
"5530",2014,3,"CT",1,"Vac uli",0.0309,"Vaccinium uliginosum"
"5531",2014,3,"CT",1,"Vac vit",0.134,"Vaccinium vitis-idaea"
"5532",2014,3,"CT",2,"Bet nan",0.132,"Betula nana"
"5533",2014,3,"CT",2,"Car big",0.2944,"Carex Bigelowii"
"5534",2014,3,"CT",2,"Cas tet",0.0914,"Cassiope tetragona"
"5535",2014,3,"CT",2,"Eri vag",0.1117,"Eriophorum vaginatum"
"5536",2014,3,"CT",2,"Led pal",0.0812,"Ledum palustre"
"5537",2014,3,"CT",2,"lichen",0.0609,"Mixed Lichens"
"5538",2014,3,"CT",2,"litter",0.0305,"Mixed dead litter"
"5539",2014,3,"CT",2,"moss",0.0406,"Mixed moss"
"5540",2014,3,"CT",2,"Pol bis",0.0051,"Polygonum bistorta"
"5541",2014,3,"CT",2,"Sal pul",0.0102,"Salix pulchra"
"5542",2014,3,"CT",2,"Vac uli",0.0203,"Vaccinium uliginosum"
"5543",2014,3,"CT",2,"Vac vit",0.1218,"Vaccinium vitis-idaea"
"5544",2014,3,"CT",3,"Bet nan",0.2251,"Betula nana"
"5545",2014,3,"CT",3,"Car big",0.0693,"Carex Bigelowii"
"5546",2014,3,"CT",3,"Cas tet",0.0693,"Cassiope tetragona"
"5547",2014,3,"CT",3,"Emp nig",0.0346,"Empetrum nigrum"
"5548",2014,3,"CT",3,"Eri vag",0.2078,"Eriophorum vaginatum"
"5549",2014,3,"CT",3,"Led pal",0.0866,"Ledum palustre"
"5550",2014,3,"CT",3,"lichen",0.0346,"Mixed Lichens"
"5551",2014,3,"CT",3,"litter",0.0173,"Mixed dead litter"
"5552",2014,3,"CT",3,"moss",0.0606,"Mixed moss"
"5553",2014,3,"CT",3,"Ped lap",0.0087,"Pedicularis lapponica"
"5554",2014,3,"CT",3,"Pol bis",0.0043,"Polygonum bistorta"
"5555",2014,3,"CT",3,"Vac uli",0.0519,"Vaccinium uliginosum"
"5556",2014,3,"CT",3,"Vac vit",0.1299,"Vaccinium vitis-idaea"
"5557",2014,3,"CT",4,"Bet nan",0.1581,"Betula nana"
"5558",2014,3,"CT",4,"Car big",0.0837,"Carex Bigelowii"
"5559",2014,3,"CT",4,"Cas tet",0.0465,"Cassiope tetragona"
"5560",2014,3,"CT",4,"Emp nig",0.0093,"Empetrum nigrum"
"5561",2014,3,"CT",4,"Eri vag",0.1953,"Eriophorum vaginatum"
"5562",2014,3,"CT",4,"Led pal",0.1302,"Ledum palustre"
"5563",2014,3,"CT",4,"lichen",0.1116,"Mixed Lichens"
"5564",2014,3,"CT",4,"litter",0.0093,"Mixed dead litter"
"5565",2014,3,"CT",4,"moss",0.0558,"Mixed moss"
"5566",2014,3,"CT",4,"Ped lap",0.0047,"Pedicularis lapponica"
"5567",2014,3,"CT",4,"Pol bis",0.0186,"Polygonum bistorta"
"5568",2014,3,"CT",4,"Sal pul",0.0186,"Salix pulchra"
"5569",2014,3,"CT",4,"Vac uli",0.0093,"Vaccinium uliginosum"
"5570",2014,3,"CT",4,"Vac vit",0.1488,"Vaccinium vitis-idaea"
"5571",2014,3,"CT",5,"Bet nan",0.0896,"Betula nana"
"5572",2014,3,"CT",5,"Car big",0.1393,"Carex Bigelowii"
"5573",2014,3,"CT",5,"Cas tet",0.0697,"Cassiope tetragona"
"5574",2014,3,"CT",5,"Eri vag",0.1194,"Eriophorum vaginatum"
"5575",2014,3,"CT",5,"Led pal",0.1692,"Ledum palustre"
"5576",2014,3,"CT",5,"lichen",0.0697,"Mixed Lichens"
"5577",2014,3,"CT",5,"litter",0.01,"Mixed dead litter"
"5578",2014,3,"CT",5,"moss",0.0498,"Mixed moss"
"5579",2014,3,"CT",5,"Ped lap",0.005,"Pedicularis lapponica"
"5580",2014,3,"CT",5,"Pet fri",0.01,"Petasites frigidus"
"5581",2014,3,"CT",5,"Pol bis",0.01,"Polygonum bistorta"
"5582",2014,3,"CT",5,"Sal pul",0.01,"Salix pulchra"
"5583",2014,3,"CT",5,"Vac uli",0.0896,"Vaccinium uliginosum"
"5584",2014,3,"CT",5,"Vac vit",0.1592,"Vaccinium vitis-idaea"
"5585",2014,3,"CT",6,"And pol",0.0101,"Andromeda polifolia"
"5586",2014,3,"CT",6,"Bet nan",0.1005,"Betula nana"
"5587",2014,3,"CT",6,"Car big",0.1005,"Carex Bigelowii"
"5588",2014,3,"CT",6,"Cas tet",0.1206,"Cassiope tetragona"
"5589",2014,3,"CT",6,"Emp nig",0.0201,"Empetrum nigrum"
"5590",2014,3,"CT",6,"Eri vag",0.1307,"Eriophorum vaginatum"
"5591",2014,3,"CT",6,"Led pal",0.1307,"Ledum palustre"
"5592",2014,3,"CT",6,"lichen",0.0804,"Mixed Lichens"
"5593",2014,3,"CT",6,"litter",0.0101,"Mixed dead litter"
"5594",2014,3,"CT",6,"moss",0.0503,"Mixed moss"
"5595",2014,3,"CT",6,"Ped lap",0.005,"Pedicularis lapponica"
"5596",2014,3,"CT",6,"Pet fri",0.0302,"Petasites frigidus"
"5597",2014,3,"CT",6,"Pol bis",0.0101,"Polygonum bistorta"
"5598",2014,3,"CT",6,"Vac uli",0.1206,"Vaccinium uliginosum"
"5599",2014,3,"CT",6,"Vac vit",0.0804,"Vaccinium vitis-idaea"
"5600",2014,3,"CT",7,"Bet nan",0.0619,"Betula nana"
"5601",2014,3,"CT",7,"Car big",0.1753,"Carex Bigelowii"
"5602",2014,3,"CT",7,"Cas tet",0.1237,"Cassiope tetragona"
"5603",2014,3,"CT",7,"Emp nig",0.0412,"Empetrum nigrum"
"5604",2014,3,"CT",7,"Eri vag",0.0206,"Eriophorum vaginatum"
"5605",2014,3,"CT",7,"Led pal",0.0619,"Ledum palustre"
"5606",2014,3,"CT",7,"lichen",0.0825,"Mixed Lichens"
"5607",2014,3,"CT",7,"litter",0.0206,"Mixed dead litter"
"5608",2014,3,"CT",7,"moss",0.0309,"Mixed moss"
"5609",2014,3,"CT",7,"Ped lap",0.0309,"Pedicularis lapponica"
"5610",2014,3,"CT",7,"Pet fri",0.0206,"Petasites frigidus"
"5611",2014,3,"CT",7,"Pol bis",0.0309,"Polygonum bistorta"
"5612",2014,3,"CT",7,"Vac uli",0.1546,"Vaccinium uliginosum"
"5613",2014,3,"CT",7,"Vac vit",0.1443,"Vaccinium vitis-idaea"
"5614",2014,3,"CT",8,"Bet nan",0.2827,"Betula nana"
"5615",2014,3,"CT",8,"Car big",0.0838,"Carex Bigelowii"
"5616",2014,3,"CT",8,"Cas tet",0.0524,"Cassiope tetragona"
"5617",2014,3,"CT",8,"Emp nig",0.0838,"Empetrum nigrum"
